ФИО автора,название,год издания,количество страниц
Достоевский Фёдор Михайлович,Ася,1306,348
Некрасов Николай Алексеевич,Рядовой Лютиков,1844,1484
Толстой Лев Николаевич,Вий,1638,1331
Некрасов Виктор Платонович,Отцы и дети,1580,1770
Достоевский Фёдор Михайлович,Бесы,1564,1682
Некрасов Виктор Платонович,Записки охотника,1422,1700
Булгаков Михаил Афанасьевич,Белые ночи,1420,422
Пушкин Александр Сергеевич,Дама с собачкой,1641,1369
Чехов Антон Павлович,Железная дорога,1266,490
Шолохов Михаил Александрович,Преступление и наказание,1375,999
Достоевский Фёдор Михайлович,Собачье сердце,1390,130
Пушкин Александр Сергеевич,Дом с мезонином,1504,1954
Пушкин Александр Сергеевич,Тарас Бульба,1855,1358
Достоевский Фёдор Михайлович,Братья Карамазовы,1504,1114
Булгаков Михаил Афанасьевич,Собачье сердце,1331,605
Некрасов Виктор Платонович,Белые ночи,1836,1165
Толстой Лев Николаевич,Записки охотника,1841,84
Булгаков Михаил Афанасьевич,Идиот,1619,446
Бунин Иван Алексеевич,Собачье сердце,1228,834
Толстой Лев Николаевич,Судьба человека,1947,2000
Бунин Иван Алексеевич,Евгений Онегин,1532,311
Пушкин Александр Сергеевич,Война и мир,2018,1803
Булгаков Михаил Афанасьевич,Вишнёвый сад,1882,1122
Тургенев Иван Сергеевич,Листопад,1629,1635
Булгаков Михаил Афанасьевич,Рядовой Лютиков,1424,1349
Пушкин Александр Сергеевич,Пётр Первый,1647,1092
Пушкин Александр Сергеевич,Хамелеон,1982,1390
Некрасов Виктор Платонович,Братья Карамазовы,1831,624
Некрасов Виктор Платонович,Бесы,1660,1372
Гоголь Николай Васильевич,Шинель,1687,364
Шолохов Михаил Александрович,Детство,1763,414
