ФИО автора,название,год издания,количество страниц
Достоевский Фёдор Михайлович,Белая гвардия,1135,759
Достоевский Фёдор Михайлович,Аэлита,1754,1438
Толстой Алексей Николаевич,Шинель,1168,890
Гоголь Николай Васильевич,Митина любовь,1480,786
Достоевский Фёдор Михайлович,Ревизор,1211,862
Толстой Лев Николаевич,Собачье сердце,1549,355
Бунин Иван Алексеевич,Кому на Руси жить хорошо,1733,608
Некрасов Виктор Платонович,Дама с собачкой,1608,1410
Тургенев Иван Сергеевич,Белые ночи,1914,1124
Гоголь Николай Васильевич,Воскресение,1108,1076
Тургенев Иван Сергеевич,Война и мир,1213,913
Достоевский Фёдор Михайлович,Братья Карамазовы,1481,1455
Пушкин Александр Сергеевич,Тихий Дон,1621,372
Бунин Иван Алексеевич,Братья Карамазовы,1266,1059
Толстой Алексей Николаевич,Медный всадник,1401,101
Чехов Антон Павлович,Бесы,1233,821
Толстой Алексей Николаевич,Белая гвардия,1644,1934
Некрасов Виктор Платонович,Маленькая печальная повесть,1993,214
Некрасов Николай Алексеевич,Железная дорога,1155,278
Гоголь Николай Васильевич,Бесы,1886,1021
Пушкин Александр Сергеевич,Дама с собачкой,1941,404
Толстой Алексей Николаевич,Морфий,1116,416
Толстой Алексей Николаевич,Аэлита,1957,460
Толстой Алексей Николаевич,Донские рассказы,1976,342
Достоевский Фёдор Михайлович,Белые ночи,1505,1946
Пушкин Александр Сергеевич,Преступление и наказание,1573,14
Толстой Лев Николаевич,Дом с мезонином,1265,939
Толстой Алексей Николаевич,Ася,1451,1267
Гоголь Николай Васильевич,Судьба человека,1217,589
