ФИО автора,название,год издания,количество страниц
Достоевский Фёдор Михайлович,Митина любовь,1692,1254
Толстой Лев Николаевич,Пётр Первый,1199,928
Бунин Иван Алексеевич,В окопах Сталинграда,1779,1794
Тургенев Иван Сергеевич,Митина любовь,1211,783
Тургенев Иван Сергеевич,Первая любовь,2006,1625
Гоголь Николай Васильевич,Идиот,1644,1098
Толстой Алексей Николаевич,Морфий,1105,1307
Бунин Иван Алексеевич,Мастер и Маргарита,1518,1770
Шолохов Михаил Александрович,Ася,1279,1350
Толстой Алексей Николаевич,Судьба человека,1374,1142
Гоголь Николай Васильевич,Хождение по мукам,1179,1169
Булгаков Михаил Афанасьевич,Детство,1844,1364
Некрасов Николай Алексеевич,В окопах Сталинграда,1106,819
Некрасов Николай Алексеевич,В окопах Сталинграда,1557,436
Достоевский Фёдор Михайлович,Железная дорога,1621,1409
Гоголь Николай Васильевич,Дама с собачкой,1275,1064
Булгаков Михаил Афанасьевич,Анна Каренина,1359,276
Толстой Алексей Николаевич,Русские женщины,1875,1876
Шолохов Михаил Александрович,Судьба человека,1237,45
Достоевский Фёдор Михайлович,Война и мир,1184,1238
Некрасов Николай Алексеевич,Хождение по мукам,1710,246
Бунин Иван Алексеевич,Шинель,2012,348
Бунин Иван Алексеевич,В окопах Сталинграда,1324,673
Чехов Антон Павлович,Морфий,1828,1331
Достоевский Фёдор Михайлович,Отцы и дети,1432,826
Шолохов Михаил Александрович,Собачье сердце,1476,322
Некрасов Николай Алексеевич,Митина любовь,1443,853
Некрасов Николай Алексеевич,Ревизор,1982,809
Некрасов Николай Алексеевич,Листопад,1721,485
